Employee_ID,Full_Name,Gender,State,City,Education_Level,Birthdate,Age,Hiredate,Termdate,Years_of_Service,Employee_Status,Department,Job_Title,Jop_Level,Salary,Performance_Rating
00-63898807,Victoria Brown,Male,New York,Buffalo,Master,6/3/1985,39,8/27/2016,Still Employee,8,Active,Sales,Sales Specialist,Mid-Level,72972,Satisfactory
00-54605939,Jacob Juarez,Male,North Carolina,Greensboro,Bachelor,6/14/1989,35,3/10/2023,Still Employee,1,Active,Customer Service,Support Specialist,Junior Level,62581,Good
00-36276771,Zachary Carter,Male,Michigan,Warren,Master,5/17/1982,42,3/24/2023,Still Employee,1,Active,Sales,Sales Consultant,Mid-Level,82026,Satisfactory
00-39991893,Suzanne Simpson,Male,West Virginia,Huntington,Bachelor,5/6/1975,49,1/28/2015,Still Employee,9,Active,IT,IT Support Specialist,Mid-Level,68280,Satisfactory
00-51246696,Cassandra Fox,Female,New York,Rochester,High School,11/18/1981,42,12/12/2017,Still Employee,6,Active,Operations,Inventory Specialist,Mid-Level,59656,Satisfactory
00-81514416,Cathy Marsh,Male,New York,Buffalo,Bachelor,3/30/1985,39,7/6/2016,Still Employee,8,Active,Customer Service,Support Specialist,Junior Level,62655,Satisfactory
00-16368984,Mark Morris,Male,New York,Buffalo,Bachelor,11/22/1969,54,2/2/2021,Still Employee,3,Active,IT,Software Developer,Senior,93922,Good
00-58393887,Mark Adams,Male,West Virginia,Morgantown,Bachelor,5/26/1998,26,5/13/2021,Still Employee,3,Active,IT,IT Support Specialist,Mid-Level,60815,Satisfactory
00-51991638,David Price,Male,New York,Rochester,Bachelor,3/13/1983,41,12/22/2018,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,74388,Good
00-68003387,Sara Morris,Female,New York,Buffalo,High School,6/21/2002,22,8/9/2017,Still Employee,7,Active,Operations,Inventory Specialist,Mid-Level,55257,Good
00-50745258,Hannah Dean,Male,New York,Rochester,Bachelor,11/13/1982,41,3/19/2016,Still Employee,8,Active,Customer Service,Support Specialist,Junior Level,71553,Satisfactory
00-34664126,Andrea Walker,Male,New York,New York City,Bachelor,11/29/1980,43,1/12/2020,Still Employee,4,Active,Customer Service,Customer Service Representative,Junior Level,60511,Good
00-55800887,Justin Sanchez,Male,New York,Buffalo,PhD,4/23/1960,64,9/19/2017,Still Employee,7,Active,Sales,Sales Consultant,Mid-Level,87722,Excellent
00-21010428,Eric Ayala,Male,New York,Rochester,Bachelor,8/19/1987,37,6/16/2024,Still Employee,0,Active,IT,IT Support Specialist,Mid-Level,73571,Satisfactory
00-23821579,Victoria Hardy,Female,New York,Rochester,Master,2/2/2001,23,2/28/2015,Still Employee,9,Active,Operations,Operations Analyst,Senior,71385,Good
00-61330934,Robin Vasquez,Male,New York,New York City,High School,11/27/1983,40,6/30/2024,Still Employee,0,Active,Operations,Inventory Specialist,Mid-Level,69048,Good
00-92659260,Steven Harris,Male,New York,New York City,Bachelor,9/23/1983,41,1/30/2016,Still Employee,8,Active,Operations,Logistics Coordinator,Mid-Level,65614,Good
00-80657083,Robert Barber,Female,New York,Buffalo,Master,1/2/2002,22,9/29/2021,Still Employee,3,Active,IT,System Administrator,Mid-Level,95445,Satisfactory
00-43562313,Susan Friedman,Male,New York,Rochester,Bachelor,5/11/1976,48,6/6/2017,Still Employee,7,Active,Sales,Sales Representative,Junior Level,68180,Satisfactory
00-64290781,Sarah Blair,Male,New York,New York City,Bachelor,9/22/1975,49,1/11/2020,Still Employee,4,Active,IT,Software Developer,Senior,91711,Good
00-77572962,Sara Ramos,Female,North Carolina,Greensboro,Master,1/11/1988,36,3/21/2024,Still Employee,0,Active,IT,System Administrator,Mid-Level,72846,Good
00-21236530,Angelica Williams,Female,New York,New York City,Bachelor,8/9/1969,55,5/27/2021,Still Employee,3,Active,Operations,Logistics Coordinator,Mid-Level,65003,Good
00-95635822,Lauren Rogers,Female,New York,Rochester,Bachelor,4/4/1974,50,5/2/2019,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,60600,Good
00-61140825,Gavin Gordon,Female,New York,Rochester,Bachelor,8/11/1977,47,4/29/2023,Still Employee,1,Active,Operations,Logistics Coordinator,Mid-Level,61429,Satisfactory
00-35978209,Madison Bowman,Female,New York,New York City,Master,5/22/1997,27,11/4/2021,Still Employee,2,Active,IT,System Administrator,Mid-Level,83308,Need Improvement
00-21589740,Jean Luna,Female,New York,Buffalo,High School,6/8/1970,54,2/21/2022,Still Employee,2,Active,Customer Service,Support Specialist,Junior Level,55315,Excellent
00-86330033,Rachael Nelson,Female,New York,Buffalo,High School,11/13/1997,26,9/20/2017,Still Employee,7,Active,Customer Service,Support Specialist,Junior Level,61401,Good
00-95113478,Deborah Hamilton,Male,New York,Buffalo,Bachelor,12/15/1969,54,10/31/2021,Still Employee,2,Active,Operations,Logistics Coordinator,Mid-Level,73396,Excellent
00-76072249,Katherine Hunter,Male,New York,Rochester,Bachelor,7/4/1973,51,6/15/2016,Still Employee,8,Active,Operations,Operations Analyst,Senior,72475,Good
00-94194414,Shawn Taylor,Male,New York,Buffalo,Bachelor,7/6/1999,25,8/10/2019,Still Employee,5,Active,Marketing,Content Creator,Mid-Level,66536,Good
00-31193066,Sara Wilkinson,Male,New York,Buffalo,High School,5/20/1984,40,6/16/2017,Still Employee,7,Active,Customer Service,Support Specialist,Junior Level,63773,Good
00-98719014,Maria Smith,Male,New York,Buffalo,Bachelor,5/2/1968,56,1/16/2019,Still Employee,5,Active,Sales,Sales Representative,Junior Level,66082,Satisfactory
00-55580382,John Sullivan,Male,Pennsylvania,Pittsburgh,Master,6/22/1970,54,11/9/2021,Still Employee,2,Active,IT,Software Developer,Senior,92213,Excellent
00-44103198,William Hendrix,Female,New York,New York City,Bachelor,11/12/1979,44,9/4/2023,Still Employee,1,Active,IT,System Administrator,Mid-Level,77538,Satisfactory
00-26387532,Melanie Pacheco,Male,New York,Rochester,Bachelor,7/5/1982,42,6/6/2017,Still Employee,7,Active,IT,IT Support Specialist,Mid-Level,71809,Satisfactory
00-49626654,Nicole Pope,Male,New York,Buffalo,Bachelor,1/2/1989,35,6/9/2018,Still Employee,6,Active,Customer Service,Help Desk Technician,Junior Level,79345,Satisfactory
00-15998983,Jessica Campbell,Male,New York,New York City,Bachelor,2/22/1975,49,6/23/2018,Still Employee,6,Active,Customer Service,Customer Service Representative,Junior Level,70351,Satisfactory
00-96237487,Joseph Larson,Female,New York,Rochester,Bachelor,3/15/1973,51,9/8/2015,Still Employee,9,Active,Customer Service,Help Desk Technician,Junior Level,88346,Excellent
00-79257480,Brenda Garcia,Female,New York,Rochester,High School,11/5/1969,54,12/26/2019,Still Employee,4,Active,Customer Service,Customer Service Representative,Junior Level,57364,Good
00-48659554,Jeff Matthews,Male,New York,Rochester,PhD,4/13/1995,29,10/26/2020,Still Employee,3,Active,Sales,Sales Consultant,Mid-Level,67079,Satisfactory
00-34418079,Ashley Washington,Female,New York,New York City,Bachelor,6/14/1996,28,8/12/2017,Still Employee,7,Active,Customer Service,Help Desk Technician,Junior Level,64916,Good
00-58132110,Mary Erickson,Female,New York,Buffalo,High School,6/8/1987,37,11/24/2023,Still Employee,0,Active,Operations,Inventory Specialist,Mid-Level,64057,Good
00-70553023,Wendy Clarke,Male,Michigan,Warren,Bachelor,9/9/1976,48,4/10/2024,Still Employee,0,Active,IT,IT Support Specialist,Mid-Level,63315,Satisfactory
00-91468439,Carol Mccarthy,Male,New York,Buffalo,Bachelor,1/19/1971,53,6/14/2024,Still Employee,0,Active,Marketing,SEO Specialist,Senior,71295,Good
00-87788812,Austin Singh,Male,New York,Rochester,Bachelor,6/3/1989,35,12/12/2015,Still Employee,8,Active,Sales,Sales Representative,Junior Level,74903,Good
00-54356545,Julian Park,Male,New York,Rochester,Bachelor,5/18/1987,37,9/15/2019,Still Employee,5,Active,Sales,Sales Consultant,Mid-Level,104375,Good
00-37412322,Jared Colon,Male,New York,New York City,Bachelor,6/30/1979,45,10/29/2015,Still Employee,8,Active,Operations,Operations Analyst,Senior,93988,Good
00-94155184,Monique Phillips,Female,New York,Buffalo,Bachelor,9/6/1981,43,2/19/2023,Still Employee,1,Active,IT,IT Support Specialist,Mid-Level,63390,Need Improvement
00-28057280,David Walker,Female,New York,New York City,High School,9/13/1985,39,8/18/2017,Still Employee,7,Active,Customer Service,Support Specialist,Junior Level,64015,Good
00-81248558,Jonathan James,Male,New York,Buffalo,Bachelor,9/16/1981,43,2/20/2020,Still Employee,4,Active,Operations,Operations Analyst,Senior,67765,Satisfactory
00-61125809,Craig Higgins,Male,New York,Rochester,Bachelor,6/27/1995,29,8/16/2018,Still Employee,6,Active,Operations,Inventory Specialist,Mid-Level,68258,Good
00-93676743,Jane Gilmore,Female,Michigan,Grand Rapids,High School,4/4/1982,42,11/9/2023,Still Employee,0,Active,Customer Service,Customer Service Representative,Junior Level,61174,Excellent
00-62258051,Debra Guerrero,Male,New York,Buffalo,Bachelor,10/10/1993,31,12/20/2022,Still Employee,1,Active,Operations,Inventory Specialist,Mid-Level,59936,Good
00-96859583,Damon Gilbert,Male,New York,Rochester,Master,10/1/1997,27,8/6/2016,Still Employee,8,Active,Sales,Sales Specialist,Mid-Level,59814,Satisfactory
00-89400280,Sarah Perez,Male,New York,Rochester,Bachelor,4/19/1989,35,1/7/2015,Still Employee,9,Active,Marketing,SEO Specialist,Senior,91987,Good
00-35975112,Adam Jones,Male,Virginia,Richmond,Bachelor,1/9/1981,43,9/23/2020,Still Employee,4,Active,Operations,Operations Analyst,Senior,59536,Good
00-74692193,Shannon Figueroa,Female,New York,Buffalo,Bachelor,11/5/1973,50,12/23/2023,Still Employee,0,Active,Operations,Logistics Coordinator,Mid-Level,57208,Good
00-70024384,Nancy Taylor,Male,Pennsylvania,Philadelphia,High School,11/14/1972,51,3/16/2023,Still Employee,1,Active,Operations,Inventory Specialist,Mid-Level,66851,Good
00-87499715,Lisa Stanton,Male,New York,Rochester,Bachelor,9/10/1986,38,10/1/2021,Still Employee,3,Active,IT,Software Developer,Senior,87552,Good
00-12238258,Rose Crosby,Male,New York,New York City,Bachelor,8/21/1964,60,4/27/2017,Still Employee,7,Active,Marketing,Marketing Coordinator,Mid-Level,68159,Good
00-44406841,Gerald Preston,Male,New York,New York City,PhD,8/23/1963,61,9/5/2023,Still Employee,1,Active,Sales,Sales Specialist,Mid-Level,60807,Good
00-53305637,Evan Sanders,Female,New York,Rochester,Bachelor,8/23/1985,39,6/29/2022,Still Employee,2,Active,Sales,Sales Representative,Junior Level,67988,Satisfactory
00-86442071,Julie Horton,Male,Illinois,Naperville,High School,2/7/1995,29,1/25/2017,Still Employee,7,Active,IT,IT Support Specialist,Mid-Level,58814,Satisfactory
00-26379293,Melanie Schroeder,Female,New York,New York City,Bachelor,2/6/1976,48,7/24/2017,Still Employee,7,Active,Customer Service,Help Desk Technician,Junior Level,70525,Good
00-16412872,Donald Sanford,Male,New York,Rochester,Bachelor,12/12/1969,54,3/20/2024,Still Employee,0,Active,Operations,Inventory Specialist,Mid-Level,70780,Good
00-69122877,Shannon Day,Male,New York,Buffalo,Bachelor,9/19/2000,24,9/9/2016,Still Employee,8,Active,Customer Service,Support Specialist,Junior Level,66820,Good
00-58104578,Timothy Rivera,Male,New York,New York City,Bachelor,2/6/1973,51,8/1/2023,Still Employee,1,Active,IT,IT Support Specialist,Mid-Level,64368,Satisfactory
00-73650357,Teresa Roberts,Male,Michigan,Warren,Bachelor,12/30/1967,56,5/31/2017,Still Employee,7,Active,Sales,Sales Representative,Junior Level,60060,Good
00-85752409,Alexa Cruz,Male,New York,Rochester,Bachelor,3/4/1962,62,1/30/2018,Still Employee,6,Active,Operations,Inventory Specialist,Mid-Level,64956,Need Improvement
00-98249227,Vanessa Gonzalez,Female,Michigan,Detroit,Bachelor,10/30/1970,53,10/8/2022,Still Employee,1,Active,Operations,Inventory Specialist,Mid-Level,54811,Good
00-84704673,Jonathan Day,Female,Ohio,Cincinnati,Bachelor,2/21/1963,61,6/5/2017,Still Employee,7,Active,IT,Software Developer,Senior,83670,Good
00-79399674,Kevin Adkins,Female,New York,Rochester,Bachelor,5/19/1979,45,8/12/2019,Still Employee,5,Active,Sales,Sales Representative,Junior Level,63653,Satisfactory
00-65548895,Carol Compton,Male,New York,Buffalo,Master,10/4/1988,36,4/16/2023,Still Employee,1,Active,Sales,Sales Consultant,Mid-Level,71530,Good
00-98695038,Peter Mullins,Male,New York,Buffalo,Master,10/17/1987,36,5/7/2017,Still Employee,7,Active,Finance,Financial Analyst,Senior,90822,Good
00-99057865,Zachary Parks,Female,New York,Rochester,Bachelor,7/26/1989,35,8/30/2024,Still Employee,0,Active,Operations,Operations Analyst,Senior,86645,Good
00-34906958,Joseph Hampton,Male,New York,Rochester,PhD,8/21/1962,62,5/31/2023,Still Employee,1,Active,Finance,Financial Analyst,Senior,91471,Satisfactory
00-32112320,James Gregory,Female,New York,Buffalo,PhD,12/31/1982,41,4/4/2022,Still Employee,2,Active,Sales,Sales Specialist,Mid-Level,83770,Good
00-24869050,Tasha Chase,Male,New York,New York City,Bachelor,7/6/1996,28,11/29/2020,Still Employee,3,Active,Customer Service,Customer Service Representative,Junior Level,69676,Need Improvement
00-60132551,Samantha Moore,Female,New York,Buffalo,Bachelor,11/27/1990,33,6/3/2017,Still Employee,7,Active,Sales,Sales Consultant,Mid-Level,73727,Satisfactory
00-79020020,Linda Williams,Male,New York,New York City,Master,3/21/1976,48,7/30/2018,Still Employee,6,Active,Operations,Operations Analyst,Senior,77194,Good
00-50000379,Brian Beard,Female,New York,Rochester,Bachelor,2/12/1992,32,6/12/2022,Still Employee,2,Active,Customer Service,Customer Service Representative,Junior Level,54753,Good
00-64962725,Christopher Morales,Male,Pennsylvania,Pittsburgh,Bachelor,6/4/1974,50,1/3/2021,Still Employee,3,Active,Sales,Sales Representative,Junior Level,77527,Good
00-84043097,Lucas Cole,Male,New York,Rochester,High School,8/14/1977,47,7/16/2017,Still Employee,7,Active,IT,IT Support Specialist,Mid-Level,63164,Good
00-47678462,Richard Ramirez,Female,West Virginia,Charleston,High School,3/3/1998,26,7/12/2020,Still Employee,4,Active,IT,IT Support Specialist,Mid-Level,57932,Satisfactory
00-54925754,Elizabeth Mills,Male,Michigan,Detroit,Bachelor,8/23/1995,29,6/4/2017,Still Employee,7,Active,Customer Service,Customer Service Representative,Junior Level,71132,Good
00-95386415,Marcus Walton,Male,New York,New York City,Bachelor,10/11/2003,21,5/20/2017,Still Employee,7,Active,Operations,Operations Analyst,Senior,86557,Good
00-56253163,Pamela Bell,Male,New York,New York City,Bachelor,8/27/1962,62,3/8/2022,Still Employee,2,Active,IT,System Administrator,Mid-Level,91320,Satisfactory
00-90490408,Jonathan Jordan,Male,New York,Rochester,PhD,5/12/1974,50,1/3/2021,Still Employee,3,Active,Sales,Sales Specialist,Mid-Level,76590,Satisfactory
00-93571001,Adam Hughes,Male,New York,Rochester,Master,5/26/1976,48,6/23/2019,Still Employee,5,Active,Operations,Operations Analyst,Senior,76451,Satisfactory
00-71385014,Matthew Buchanan,Male,Michigan,Detroit,High School,4/30/1997,27,6/10/2024,Still Employee,0,Active,Marketing,SEO Specialist,Senior,80067,Satisfactory
00-18639596,Lindsey Foley,Female,North Carolina,Raleigh,PhD,5/22/1980,44,4/24/2022,Still Employee,2,Active,Customer Service,Customer Service Manager,Manager,99130,Satisfactory
00-61777402,Felicia Howard,Female,New York,Buffalo,Bachelor,3/15/1995,29,6/11/2022,Still Employee,2,Active,IT,Software Developer,Senior,96366,Good
00-69560834,Patrick Scott,Male,New York,Rochester,High School,6/15/1993,31,2/11/2018,Still Employee,6,Active,Customer Service,Support Specialist,Junior Level,58852,Excellent
00-97498378,Eric Snow,Male,New York,New York City,PhD,9/22/1975,49,11/30/2016,Still Employee,7,Active,Sales,Sales Consultant,Mid-Level,77107,Good
00-76171993,Kevin Jones,Female,New York,Buffalo,Bachelor,1/19/1970,54,7/18/2019,Still Employee,5,Active,IT,Software Developer,Senior,77906,Good
00-45999989,Brianna Kennedy,Male,New York,New York City,Bachelor,2/18/1989,35,4/25/2021,Still Employee,3,Active,Operations,Operations Analyst,Senior,88459,Excellent
00-52720637,Adam Solis,Male,New York,Buffalo,High School,3/30/1974,50,11/19/2016,Still Employee,7,Active,Marketing,SEO Specialist,Senior,55864,Good
00-96077332,James Moreno,Male,New York,New York City,Master,1/7/1984,40,12/21/2019,Still Employee,4,Active,IT,Software Developer,Senior,86044,Need Improvement
00-64130352,Amanda Simmons,Female,Michigan,Warren,High School,1/6/1990,34,7/19/2019,Still Employee,5,Active,Operations,Inventory Specialist,Mid-Level,62057,Good
00-16686777,Theodore Williams,Female,New York,Rochester,Bachelor,10/21/1991,32,1/25/2020,Still Employee,4,Active,Finance,Accountant,Mid-Level,63742,Excellent
00-77688256,Shawn Mullen,Male,Ohio,Cincinnati,Master,1/23/1989,35,6/8/2023,Still Employee,1,Active,HR,HR Coordinator,Mid-Level,58640,Good
00-24798481,James Macias,Female,Michigan,Warren,Bachelor,10/28/1997,26,4/26/2019,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,54046,Satisfactory
00-15051841,Lisa Adams,Female,New York,Rochester,Bachelor,10/7/1983,41,12/21/2016,Still Employee,7,Active,IT,Software Developer,Senior,99839,Good
00-87256690,Jason Day,Male,New York,Rochester,Bachelor,8/16/1988,36,1/24/2019,Still Employee,5,Active,Sales,Sales Specialist,Mid-Level,75955,Good
00-33159530,Glenn Salinas,Male,Michigan,Grand Rapids,Bachelor,2/28/1998,26,5/9/2024,Still Employee,0,Active,Customer Service,Customer Service Representative,Junior Level,64383,Good
00-80373780,Jessica Fernandez,Female,New York,New York City,Bachelor,10/21/2001,22,10/13/2017,Still Employee,6,Active,Marketing,SEO Specialist,Senior,75702,Good
00-38852315,Amanda Johnson,Female,New York,Rochester,High School,2/27/2004,20,8/25/2018,Still Employee,6,Active,HR,HR Assistant,Junior Level,52401,Good
00-32467106,Kimberly Ramirez,Female,New York,Rochester,Bachelor,7/7/1993,31,1/27/2019,Still Employee,5,Active,Customer Service,Support Specialist,Junior Level,62804,Satisfactory
00-16552492,Jason Contreras,Female,Michigan,Warren,Master,3/8/2002,22,1/5/2020,Still Employee,4,Active,Sales,Sales Specialist,Mid-Level,83377,Good
00-44096640,Brandy Hamilton,Female,New York,Buffalo,Bachelor,1/18/1972,52,1/26/2019,Still Employee,5,Active,Operations,Inventory Specialist,Mid-Level,58462,Excellent
00-21114927,Madison Alvarez,Female,New York,Rochester,Master,11/26/1993,30,7/8/2023,Still Employee,1,Active,Operations,Operations Analyst,Senior,88974,Satisfactory
00-46855423,Miranda Calhoun,Male,Michigan,Warren,High School,1/31/1982,42,12/14/2015,Still Employee,8,Active,Operations,Inventory Specialist,Mid-Level,67365,Good
00-50266942,Barbara Tucker,Female,Michigan,Detroit,Bachelor,4/11/1996,28,11/22/2020,Still Employee,3,Active,IT,Software Developer,Senior,87502,Satisfactory
00-54780924,Joseph Branch,Male,Illinois,Aurora,Bachelor,11/18/1984,39,8/4/2023,Still Employee,1,Active,Operations,Operations Analyst,Senior,75899,Satisfactory
00-42482142,Joseph Clark,Male,Michigan,Grand Rapids,Bachelor,8/24/1992,32,6/1/2018,Still Employee,6,Active,Operations,Operations Analyst,Senior,89290,Satisfactory
00-63719991,Chelsea Rose,Female,New York,New York City,Master,7/4/1991,33,4/26/2024,Still Employee,0,Active,Operations,Operations Manager,Manager,101386,Excellent
00-56428671,Louis Williams,Male,New York,New York City,Bachelor,11/17/1994,29,3/21/2018,Still Employee,6,Active,Sales,Sales Representative,Junior Level,70802,Good
00-12116951,Michael Carrillo,Male,New York,New York City,Master,8/17/1992,32,10/19/2018,Still Employee,5,Active,IT,System Administrator,Mid-Level,87131,Good
00-62740982,Hayley Evans,Female,West Virginia,Morgantown,Bachelor,12/31/1988,35,7/17/2015,Still Employee,9,Active,Sales,Sales Representative,Junior Level,54900,Good
00-45879550,Terri Smith,Male,Pennsylvania,Allentown,Master,4/26/1996,28,5/5/2024,Still Employee,0,Active,IT,Software Developer,Senior,84633,Need Improvement
00-28493340,Tyrone Fowler,Female,Virginia,Richmond,Bachelor,9/19/1992,32,3/27/2020,Still Employee,4,Active,Operations,Logistics Coordinator,Mid-Level,56868,Satisfactory
00-54662015,Ashley Rhodes,Female,North Carolina,Raleigh,PhD,3/17/1974,50,12/11/2022,Still Employee,1,Active,Sales,Sales Consultant,Mid-Level,116846,Satisfactory
00-50119360,Matthew Clayton,Male,New York,Buffalo,PhD,11/7/1970,53,10/23/2021,Still Employee,2,Active,Sales,Sales Consultant,Mid-Level,90417,Good
00-90436791,Amy Taylor,Male,New York,Rochester,Bachelor,2/18/1995,29,6/17/2022,Still Employee,2,Active,Finance,Accountant,Mid-Level,76758,Excellent
00-56845230,Aaron Love,Male,New York,Buffalo,Bachelor,5/14/2003,21,4/8/2019,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,68027,Satisfactory
00-30610994,Joseph Curtis,Female,New York,Rochester,Bachelor,7/24/1970,54,11/11/2023,Still Employee,0,Active,Marketing,Marketing Coordinator,Mid-Level,61846,Good
00-15714151,Melissa Solis,Female,Michigan,Grand Rapids,High School,9/8/1970,54,2/4/2017,Still Employee,7,Active,Operations,Inventory Specialist,Mid-Level,64640,Satisfactory
00-53081518,Michael Moreno,Male,New York,New York City,Master,12/7/1981,42,10/24/2022,Still Employee,1,Active,IT,Software Developer,Senior,82438,Good
00-98095052,Donald Meyer,Female,New York,New York City,Bachelor,12/3/1980,43,8/26/2017,Still Employee,7,Active,Marketing,SEO Specialist,Senior,65613,Satisfactory
00-12632034,Mckenzie Smith,Female,Pennsylvania,Allentown,PhD,2/27/1981,43,3/16/2022,Still Employee,2,Active,Sales,Sales Consultant,Mid-Level,82614,Good
00-52953108,Megan Hernandez,Female,New York,New York City,High School,3/1/2002,22,3/29/2020,Still Employee,4,Active,Customer Service,Customer Service Representative,Junior Level,53293,Good
00-61845268,Cole Manning,Male,New York,Rochester,Bachelor,7/23/1971,53,9/16/2017,Still Employee,7,Active,Marketing,Content Creator,Mid-Level,65199,Good
00-91515784,Steve Mitchell,Female,New York,Buffalo,Bachelor,5/20/1997,27,6/19/2018,Still Employee,6,Active,Operations,Logistics Coordinator,Mid-Level,57156,Good
00-78719275,Steve Lynch,Female,North Carolina,Raleigh,High School,5/16/1985,39,2/14/2017,Still Employee,7,Active,IT,IT Support Specialist,Mid-Level,61793,Satisfactory
00-10339260,Diana Jones,Female,New York,Rochester,Bachelor,8/9/1973,51,12/16/2019,Still Employee,4,Active,Marketing,SEO Specialist,Senior,61326,Good
00-13003234,Ronald Adams,Female,Michigan,Detroit,Master,3/28/1986,38,12/20/2023,Still Employee,0,Active,Sales,Sales Consultant,Mid-Level,101340,Need Improvement
00-99429774,Gloria Griffith,Female,New York,New York City,Master,3/10/1966,58,3/20/2023,Still Employee,1,Active,Sales,Sales Consultant,Mid-Level,75488,Good
00-18680409,David Obrien,Male,New York,New York City,Bachelor,12/28/1983,40,11/2/2019,Still Employee,4,Active,Finance,Accountant,Mid-Level,82305,Good
00-19196824,Danielle Russo,Female,New York,Buffalo,Master,4/8/1980,44,9/28/2017,Still Employee,7,Active,IT,Software Developer,Senior,83797,Good
00-47223512,Willie Pace,Male,North Carolina,Greensboro,Bachelor,10/7/1985,39,2/11/2017,Still Employee,7,Active,Customer Service,Support Specialist,Junior Level,65429,Good
00-32174293,Ashley Moore,Female,New York,New York City,Master,4/18/1977,47,9/9/2018,Still Employee,6,Active,IT,Software Developer,Senior,105838,Satisfactory
00-33869685,Ruben Doyle,Male,New York,Buffalo,Bachelor,10/18/1995,28,5/20/2020,Still Employee,4,Active,IT,Software Developer,Senior,103728,Excellent
00-42821225,Jennifer Bennett,Female,Michigan,Detroit,PhD,4/23/1981,43,8/29/2020,Still Employee,4,Active,Sales,Sales Consultant,Mid-Level,89395,Satisfactory
00-98981466,Katherine Martin,Female,New York,Buffalo,PhD,9/29/1975,49,6/12/2020,Still Employee,4,Active,Sales,Sales Specialist,Mid-Level,96909,Good
00-69719008,Mary Carter,Male,Pennsylvania,Allentown,Bachelor,2/5/1973,51,7/20/2019,Still Employee,5,Active,Operations,Logistics Coordinator,Mid-Level,64434,Satisfactory
00-52847571,Jason Sweeney,Female,Michigan,Grand Rapids,Bachelor,8/27/1969,55,6/21/2020,Still Employee,4,Active,Operations,Inventory Specialist,Mid-Level,62983,Good
00-12515515,James Smith,Male,New York,Buffalo,Master,4/14/2001,23,6/6/2018,Still Employee,6,Active,IT,System Administrator,Mid-Level,70296,Satisfactory
00-92242860,Hunter Garza,Female,New York,Rochester,Bachelor,1/21/2000,24,9/13/2017,Still Employee,7,Active,Sales,Sales Consultant,Mid-Level,77540,Need Improvement
00-95717754,Tammy Melendez,Male,New York,Buffalo,Bachelor,7/23/1995,29,2/3/2023,Still Employee,1,Active,Sales,Sales Representative,Junior Level,60102,Good
00-67969895,Nathan Holden,Male,New York,New York City,Bachelor,4/26/1999,25,7/24/2020,Still Employee,4,Active,Sales,Sales Representative,Junior Level,66155,Satisfactory
00-23669886,Sandra Yates,Female,Michigan,Warren,Bachelor,11/27/1967,56,2/5/2018,Still Employee,6,Active,Operations,Inventory Specialist,Mid-Level,57437,Excellent
00-85655486,Taylor Mason,Female,New York,Rochester,Master,2/4/1972,52,4/25/2017,Still Employee,7,Active,IT,Software Developer,Senior,94965,Good
00-10358749,Kimberly Mercado,Female,New York,New York City,High School,4/5/1978,46,11/16/2023,Still Employee,0,Active,Marketing,Content Creator,Mid-Level,59294,Satisfactory
00-92207221,Michael Morgan,Male,New York,Buffalo,Bachelor,10/22/2003,20,5/2/2023,Still Employee,1,Active,IT,Software Developer,Senior,94593,Good
00-50058376,Andrew Fisher,Female,New York,New York City,Bachelor,11/17/1988,35,3/1/2023,Still Employee,1,Active,Marketing,Marketing Coordinator,Mid-Level,72097,Satisfactory
00-58310598,Joe Stevens,Female,New York,New York City,High School,2/6/1988,36,2/26/2020,Still Employee,4,Active,Customer Service,Support Specialist,Junior Level,53735,Satisfactory
00-16838823,Jeffrey Wells,Female,Virginia,Richmond,Bachelor,6/29/1971,53,6/24/2022,Still Employee,2,Active,IT,System Administrator,Mid-Level,95731,Satisfactory
00-54697978,Colleen Bautista,Male,North Carolina,Greensboro,Master,9/3/1998,26,1/11/2021,Still Employee,3,Active,Sales,Sales Specialist,Mid-Level,70747,Satisfactory
00-40697766,Tina Henson,Male,New York,Rochester,PhD,2/21/1970,54,3/30/2022,Still Employee,2,Active,Sales,Sales Specialist,Mid-Level,71427,Good
00-42264859,Thomas Carey,Male,New York,New York City,Master,6/24/1994,30,1/22/2022,Still Employee,2,Active,Operations,Operations Analyst,Senior,73855,Need Improvement
00-82015813,Barry Hess,Male,New York,New York City,Bachelor,5/19/1993,31,10/24/2019,Still Employee,4,Active,Customer Service,Support Specialist,Junior Level,60109,Satisfactory
00-59027375,Tiffany Stewart,Female,New York,Buffalo,Bachelor,8/26/1981,43,4/16/2019,Still Employee,5,Active,Customer Service,Customer Service Representative,Junior Level,57275,Good
00-63860348,Monique Klein,Female,New York,New York City,Bachelor,9/8/1998,26,9/1/2017,Still Employee,7,Active,Sales,Sales Representative,Junior Level,59012,Good
00-46287573,Dana Brown,Female,New York,New York City,Bachelor,1/3/2002,22,12/12/2021,Still Employee,2,Active,Sales,Sales Representative,Junior Level,60094,Good
00-75471138,Andrea Patrick,Female,New York,Rochester,Bachelor,8/10/1980,44,6/23/2018,Still Employee,6,Active,Operations,Logistics Coordinator,Mid-Level,60860,Satisfactory
00-54130655,Beverly Warner,Female,New York,New York City,Bachelor,3/28/1986,38,1/28/2023,Still Employee,1,Active,Customer Service,Customer Service Representative,Junior Level,55906,Good
